20180303	14
20180218	24
20180427	22
20180205	33
20180220	27
20180302	15
20180119	48
20180110	8
20180116	37
20180126	23
20180123	35
20180413	7
20180308	2
20180411	6
20180402	10
20180127	34
20180326	13
20180126	36
20180117	3
20180109	23
20180214	13
20180409	13
20180305	1
20180419	0
20180108	49
20180125	24
20180215	12
20180211	22
20180213	9
20180405	23
20180106	23
20180309	12
20180416	2
20180425	9
20180126	37
20180205	30
20180226	24
20180124	36
20180302	13
20180110	50
20180113	57
20180504	3
20180217	2
20180502	2
20180202	39
20180415	18
20180112	18
20180412	13
20180317	8
20180418	15
20180329	11
20180301	1
20180409	3
20180317	9
20180422	8
20180308	18
20180307	4
20180110	33
20180402	6
20180126	18
20180204	1
20180218	9
20180102	49
20180125	13
20180225	18
20180113	43
20180331	7
20180318	13
20180107	49
20180410	4
20180307	16
20180217	18
20180216	23
20180408	13
20180415	2
20180122	4
20180314	10
20180211	20
20180427	6
20180104	15
20180127	7
20180425	7
20180222	14
20180314	18
20180331	8
20180118	20
20180328	7
20180306	17
20180210	13
20180112	10
20180327	10
20180103	38
20180323	1
error	error
20180225	3
20180402	1
20180411	13
20180427	7
20180225	3
20180122	7
20180215	2
20180223	5
20180318	9
20180201	27
20180328	0
20180423	1
20180402	11
20180312	17
20180421	1
20180406	3
20180112	30
20180417	13
20180217	16
20180224	15
20180109	22
20180122	27
20180306	6
20180421	6
20180416	5
20180108	22
20180326	8
20180131	7
20180411	7
20180416	10
20180401	3
20180424	12
20180222	17
20180101	17
20180416	11
20180207	26
20180422	1
20180208	1
20180213	19
20180116	44
20180303	13
20180502	13
20180124	21
20180217	1
20180319	15
20180320	5
20180504	2
20180124	33
20180407	9
20180408	0
20180313	9
20180206	15
20180102	19
20180414	11
20180429	9
20180426	5
20180112	58
20180407	18
20180406	2
20180330	9
20180322	21
20180423	16
20180219	0
20180326	2
20180211	27
20180420	9
20180411	13
20180407	1
20180129	3
20180320	12
20180213	26
20180109	35
20180323	15
20180210	21
20180309	10
20180428	4
20180128	14
20180223	19
20180327	1
20180503	6
20180121	39
20180430	1
20180413	0
20180119	43
20180313	13
20180430	10
20180208	7
20180422	5
20180503	10
20180309	11
20180223	5
20180327	17
20180225	6
20180228	11
20180427	0
20180224	1
20180412	13
20180112	50
20180121	26
20180402	1
20180329	12
20180321	12
20180205	26
20180108	13
20180119	2
20180202	31
20180414	2
20180408	1
20180307	10
20180109	12
20180421	3
20180118	47
20180210	26
20180308	12
20180317	9
20180104	65
20180428	1
20180421	19
20180309	20
20180404	5
20180129	34
20180212	26
20180117	2
20180313	18
error	error
20180317	11
20180110	52
20180325	6
20180407	2
20180120	44
20180108	50
20180314	1
20180125	44
20180213	17
20180201	33
20180217	17
20180104	8
20180303	10
20180331	11
20180421	10
20180426	17
20180102	17
20180426	3
20180111	9
20180111	49
20180310	12
20180105	22
20180305	1
20180424	1
20180423	22
20180212	17
20180107	53
20180107	61
20180331	14
20180114	45
20180221	13
20180316	5
20180429	10
20180216	2
20180106	48
20180327	4
20180218	34
20180121	29
20180113	1
20180107	47
20180104	50
20180429	4
20180401	9
20180309	21
20180414	18
20180307	15
20180404	4
error	error
20180426	8
20180129	38
20180218	26
20180405	12
20180222	17
20180315	12
20180224	21
20180131	29
20180323	1
20180226	7
20180310	9
20180424	6
20180330	7
20180412	2
20180305	17
20180115	22
20180208	34
20180330	8
20180306	14
20180125	45
20180411	2
20180214	18
20180131	4
20180305	18
20180210	26
20180427	5
20180415	10
20180225	7
20180426	5
20180302	7
20180127	23
20180127	21
20180419	14
20180107	67
20180301	1
20180416	15
20180115	2
20180131	24
20180324	2
20180221	22
20180213	20
20180314	4
20180131	18
20180108	46
20180102	47
20180414	2
20180101	2
20180227	17
20180322	5
20180210	1
20180501	2
20180228	1
20180429	5
20180204	1
20180417	13
20180220	29
20180304	14
20180126	5
20180402	14
20180201	3
20180427	4
20180221	1
20180115	44
20180417	6
20180318	12
20180131	11
20180323	9
20180317	4
20180317	1
20180419	5
20180316	10
20180204	8
20180119	20
20180119	44
20180423	4
20180405	3
20180120	40
20180319	4
20180304	17
20180221	7
20180310	15
20180313	13
20180213	10
20180406	3
20180301	1
20180420	1
20180104	15
20180408	15
20180121	28
20180316	10
20180318	4
20180302	1
20180223	14
20180207	42
20180224	20
20180316	15
20180313	8
20180416	3
20180420	18
20180429	1
20180316	2
20180128	24
20180203	3
20180205	7
20180429	7
20180124	12
20180408	1
20180219	21
20180116	25
20180122	5
20180205	4
20180427	7
20180118	37
20180428	1
20180401	4
20180419	8
20180111	32
20180310	8
20180312	12
20180209	21
20180501	0
20180423	3
20180214	19
20180109	54
20180120	45
20180222	23
20180218	26
20180216	13
20180331	7
20180304	9
20180130	16
20180328	16
20180408	8
20180315	2
20180105	63
20180415	1
20180201	4
20180403	13
20180306	13
20180503	2
20180330	7
20180127	4
20180114	40
20180401	16
20180401	10
20180205	35
20180116	46
20180223	2
20180316	11
20180120	45
20180424	11
20180215	16
error	error
20180320	2
20180212	24
20180103	38
20180129	6
20180226	4
20180104	73
20180102	10
20180217	17
20180429	2
20180403	9
20180430	11
20180425	3
20180303	11
20180213	5
20180201	39
20180224	2
20180417	3
20180422	1
20180327	13
20180404	10
20180314	7
20180219	35
20180411	21
20180325	14
20180409	15
20180108	34
20180227	1
20180424	8
20180315	2
20180101	11
20180320	14
20180105	19
20180216	24
20180327	1
20180215	7
20180203	18
20180306	13
20180205	21
20180112	42
20180331	6
20180416	15
20180209	15
20180330	9
20180209	11
20180425	8
20180213	28
20180111	40
20180412	4
20180225	1
20180124	48
20180113	20
20180130	28
20180301	14
20180123	30
20180417	8
20180227	16
20180314	12
20180501	1
20180415	9
20180109	5
20180222	5
20180414	10
20180217	14
20180226	20
20180216	29
20180103	6
20180225	2
20180422	16
20180321	14
20180407	4
20180210	15
20180121	28
20180306	13
20180316	15
20180418	6
20180308	9
20180417	11
20180210	19
20180316	14
20180105	27
20180226	23
20180316	3
20180204	27
20180315	8
20180422	0
20180109	49
20180414	7
20180114	45
20180201	26
20180131	37
20180326	4
20180205	19
20180109	61
20180404	20
20180418	1
20180224	8
20180115	43
20180327	16
20180311	11
20180201	29
20180502	5
20180310	12
20180204	28
20180220	27
20180317	6
20180424	9
20180312	16
20180422	3
20180104	86
20180305	1
20180309	17
20180126	39
20180428	3
20180120	39
20180314	9
20180102	43
20180312	1
20180319	14
20180216	19
20180326	8
20180430	2
20180219	19
20180418	1
20180407	4
20180403	6
20180215	25
20180328	14
20180218	6
20180307	12
20180125	33
20180311	1
20180209	20
20180228	14
20180119	56
20180116	42
20180317	1
20180225	22
20180227	9
20180116	46
20180223	11
20180326	0
20180211	2
20180301	12
20180129	51
20180323	9
20180116	13
20180208	27
20180503	6
20180419	7
20180416	7
20180318	6
20180113	7
20180403	2
20180324	4
20180121	3
20180118	1
20180311	0
20180314	11
20180317	9
20180415	13
20180207	20
20180215	23
20180210	3
20180118	10
20180118	52
20180205	17
20180306	15
20180216	7
20180428	7
20180108	21
20180310	6
20180114	15
20180204	4
20180307	8
20180324	1
20180216	17
20180209	1
20180430	7
20180217	31
20180128	8
20180307	2
20180410	13
20180204	31
20180314	1
20180309	0
20180312	6
20180318	6
20180222	17
20180424	1
20180430	2
20180202	10
20180131	4
20180228	6
20180328	13
20180418	4
20180429	5
20180304	2
20180318	15
20180416	3
20180222	35
20180218	17
